Interwetten0_end,Interwetten0_raw,Interwetten1_end,Interwetten1_raw,Interwetten3_end,Interwetten3_raw,guest,host,league,number,result,score,session,william0_end,william0_raw,william1_end,william1_raw,william3_end,william3_raw
1.90,2.00,3.30,3.30,3.70,3.30,马竞技,希洪,西甲,12020,1,1:1,,1.91,1.91,3.30,3.25,4.20,4.20
4.30,4.30,3.40,3.40,1.75,1.75,蒙彼利,日尔曼,法甲,12020,1,2:2,,5.00,5.00,3.50,3.60,1.73,1.70
4.30,4.30,3.40,3.40,1.75,1.75,汉堡,门兴,德甲,12022,1,1:1,,4.75,4.75,3.50,3.50,1.75,1.75
9.00,10.00,5.00,5.00,1.28,1.25,博尔顿,切尔西,英超,12023,3,3:0,,10.00,9.00,5.50,4.80,1.28,1.25
5.00,5.00,3.60,3.60,1.60,1.60,狼队,纽卡斯,英超,12023,1,2:2,,6.00,5.00,4.00,3.75,1.53,1.53
2.55,2.55,3.20,3.20,2.55,2.55,富勒姆,巡游者,英超,12023,0,0:1,,2.70,2.60,3.20,3.00,2.62,2.50
2.70,2.70,3.20,3.20,2.40,2.40,桑德兰,西布罗,英超,12023,3,4:0,,2.90,3.10,3.30,3.00,2.37,2.15
2.55,2.55,3.20,3.20,2.55,2.55,维拉,维冈,英超,12023,1,0:0,,2.62,2.40,3.10,3.10,2.80,2.62
13.00,13.00,5.80,5.80,1.17,1.17,布莱克,曼城,英超,12023,3,3:0,,15.00,11.00,6.00,6.50,1.20,1.14
1.90,1.90,3.30,3.30,3.70,3.70,勒沃,科隆,德甲,12023,0,0:2,,1.83,2.05,3.60,3.30,4.20,3.60
2.60,2.60,3.00,3.00,2.70,2.70,赫塔,奥格斯,德甲,12023,3,3:0,,2.60,2.75,3.25,3.20,2.70,2.55
4.00,4.30,3.40,3.40,1.80,1.75,凯泽,美因茨,德甲,12023,3,4:0,,4.75,4.75,3.50,3.60,1.75,1.73
4.60,5.00,3.50,3.60,1.65,1.60,弗赖堡,斯图加,德甲,12023,3,4:1,,4.50,5.00,3.60,3.60,1.75,1.70
3.30,3.30,3.30,3.30,2.00,2.00,霍芬海,沃尔夫,德甲,12023,0,1:2,,3.20,3.20,3.40,3.25,2.20,2.25
3.40,3.40,3.00,3.00,2.10,2.10,帕尔马,热那亚,意甲,12023,1,2:2,,3.40,3.50,3.00,3.20,2.30,2.15
3.10,3.25,3.10,3.15,2.20,2.10,尤文,AC米兰,意甲,12023,1,1:1,,3.30,3.40,3.10,3.20,2.30,2.20
3.80,3.80,3.40,3.40,1.85,1.85,希洪,桑坦德,西甲,12023,1,1:1,,4.00,4.00,3.30,3.30,1.95,1.95
5.70,6.50,3.80,3.90,1.50,1.45,沙尔克,拜仁,德甲,12024,3,2:0,,6.50,7.50,4.50,4.50,1.44,1.40
2.40,2.40,3.20,3.20,2.70,2.70,罗马,亚特兰,意甲,12024,3,4:1,,2.20,2.45,3.20,3.10,3.40,3.00
4.10,4.10,3.30,3.30,1.80,1.80,莱切,卡利亚,意甲,12024,0,1:2,,3.80,5.00,3.40,3.40,2.00,1.75
4.60,4.60,3.50,3.50,1.65,1.65,诺瓦拉,卡塔尼,意甲,12024,3,3:1,,6.50,5.50,3.80,3.75,1.53,1.61
3.20,3.30,3.20,3.30,2.10,2.00,佛罗伦,拉齐奥,意甲,12024,3,1:0,,4.33,3.50,3.10,3.10,1.95,2.20
3.70,3.30,3.30,3.30,1.90,2.00,国米,那不勒,意甲,12024,3,1:0,,4.75,4.00,3.50,3.30,1.75,1.95
4.10,4.10,3.30,3.30,1.80,1.80,切塞纳,切沃,意甲,12024,3,1:0,,4.40,4.33,3.25,3.20,1.91,1.91
3.00,3.00,3.20,3.20,2.20,2.20,巴勒莫,锡耶纳,意甲,12024,3,4:1,,3.40,3.50,3.10,3.10,2.25,2.20
2.80,2.70,3.10,3.10,2.40,2.50,乌迪内,博洛尼,意甲,12024,0,1:3,,2.90,3.00,3.10,3.10,2.50,2.45
1.50,1.45,3.80,3.90,5.70,6.50,巴萨,马竞技,西甲,12024,0,1:2,,1.50,1.44,4.20,4.33,6.50,7.00
4.00,4.30,3.40,3.40,1.80,1.75,塞维利,巴伦西,西甲,12024,0,1:2,,4.50,4.75,3.50,3.50,1.80,1.75
1.35,1.32,4.50,4.80,7.30,8.30,皇马,巴列卡,西甲,12024,0,0:1,,1.36,1.30,4.75,5.00,8.00,10.00
3.80,3.80,3.40,3.40,1.85,1.85,格拉纳,奥萨苏,西甲,12024,3,2:1,,4.20,4.20,3.30,3.30,1.91,1.91
3.40,3.40,3.20,3.20,2.00,2.00,马洛卡,社会,西甲,12024,3,1:0,,3.50,3.30,3.20,3.25,2.15,2.20
3.00,3.00,3.20,3.20,2.20,2.20,维拉,布莱克,英超,12027,1,1:1,,3.00,2.70,3.20,3.20,2.40,2.30
14.00,14.00,6.20,6.20,1.15,1.15,博尔顿,曼城,英超,12027,3,2:0,,21.00,13.00,7.00,7.00,1.14,1.11
2.40,2.40,3.20,3.20,2.70,2.70,埃弗顿,巡游者,英超,12027,1,1:1,,2.40,2.20,3.20,3.00,3.00,3.00
3.70,3.70,3.30,3.30,1.90,1.90,诺维奇,斯托克,英超,12027,3,1:0,,4.20,3.80,3.20,3.30,1.95,1.80
1.85,1.70,3.40,3.50,3.80,4.40,切尔西,西布罗,英超,12027,3,1:0,,2.05,1.80,3.10,3.20,4.00,4.00
2.70,2.70,3.20,3.20,2.40,2.40,斯旺西,维冈,英超,12027,0,0:2,,2.90,2.75,3.10,3.10,2.50,2.30
2.85,2.85,3.30,3.30,2.25,2.25,沃尔夫,凯泽,德甲,12027,1,0:0,,3.00,3.10,3.40,3.30,2.30,2.30
1.85,1.80,3.40,3.40,3.80,4.00,拜仁,勒沃,德甲,12027,3,2:0,,1.75,1.73,3.75,3.50,4.33,5.00
3.30,3.30,3.30,3.30,2.00,2.00,斯图加,汉堡,德甲,12027,0,0:4,,3.75,3.50,3.60,3.30,1.91,2.10
4.40,4.40,3.50,3.50,1.70,1.70,奥格斯,汉诺威,德甲,12027,1,2:2,,5.50,5.50,3.50,3.50,1.67,1.67
2.55,2.55,3.20,3.20,2.55,2.55,不来梅,赫塔,德甲,12027,3,1:0,,2.75,2.62,3.30,3.30,2.50,2.60
2.10,1.90,3.30,3.30,3.10,3.70,沙尔克,弗赖堡,德甲,12027,3,2:1,,2.10,1.91,3.40,3.50,3.40,4.00
8.40,8.40,4.80,4.80,1.32,1.32,美因茨,多特,德甲,12027,3,2:1,,10.00,11.00,5.00,5.00,1.30,1.28
20.00,20.00,7.50,7.50,1.07,1.07,希洪,巴萨,西甲,12027,3,3:1,,26.00,23.00,9.00,9.00,1.10,1.10
5.00,5.00,3.60,3.60,1.60,1.60,狼队,富勒姆,英超,12028,3,5:0,,5.50,5.00,3.75,3.75,1.61,1.53
2.30,2.30,3.20,3.20,2.80,2.80,曼联,热刺,英超,12028,0,1:3,,2.30,2.25,3.20,3.20,3.20,2.75
2.40,2.40,3.20,3.20,2.70,2.70,门兴,纽伦堡,德甲,12028,3,1:0,,2.80,2.30,3.10,3.30,2.62,3.10
4.40,4.40,3.50,3.50,1.70,1.70,科隆,霍芬海,德甲,12028,1,1:1,,6.00,5.00,3.75,3.75,1.57,1.67
5.70,5.70,3.80,3.80,1.50,1.50,切塞纳,佛罗伦,意甲,12028,3,2:0,,8.00,6.00,4.00,3.60,1.44,1.61
3.45,3.45,3.15,3.15,2.00,2.00,卡利亚,锡耶纳,意甲,12028,3,3:0,,3.75,3.40,3.10,3.20,2.10,2.20
2.80,2.80,3.20,3.20,2.30,2.30,拉齐奥,罗马,意甲,12028,0,1:2,,3.50,3.40,3.10,3.20,2.20,2.20
4.70,4.70,3.40,3.40,1.65,1.65,诺瓦拉,博洛尼,意甲,12028,3,1:0,,5.50,5.00,3.50,3.40,1.67,1.75
4.40,4.40,3.50,3.50,1.70,1.70,亚特兰,乌迪内,意甲,12028,1,0:0,,5.00,5.00,3.75,3.40,1.67,1.75
3.30,3.30,3.30,3.30,2.00,2.00,热那亚,莱切,意甲,12028,1,2:2,,3.50,3.40,3.25,3.20,2.10,2.20
5.20,5.20,3.50,3.50,1.60,1.60,卡塔尼,国米,意甲,12028,1,2:2,,5.00,6.00,3.75,3.60,1.67,1.61
4.60,4.60,3.50,3.50,1.65,1.65,社会,毕尔巴,西甲,12028,3,2:0,,5.50,5.50,3.75,3.60,1.61,1.65
2.20,2.20,3.20,3.20,3.00,3.00,巴伦西,格拉纳,西甲,12028,0,0:1,,2.10,2.15,3.30,3.25,3.50,3.40
14.00,16.00,7.00,7.50,1.12,1.10,西班人,皇马,西甲,12028,3,5:0,,15.00,19.00,8.00,8.50,1.14,1.12
1.80,1.60,3.40,3.50,4.00,5.20,尤文,博洛尼,意甲,12029,1,1:1,,1.67,1.67,3.75,3.50,5.00,5.50
3.20,2.90,3.00,3.00,2.20,2.40,佛罗伦,帕尔马,意甲,12029,1,2:2,,3.60,3.10,3.00,3.10,2.20,2.37
2.60,3.10,3.10,3.10,2.60,2.20,卡塔尼,切塞纳,意甲,12029,1,0:0,,2.60,3.00,3.20,3.15,2.75,2.40
4.50,5.00,3.50,3.60,1.67,1.60,凯泽,斯图加,德甲,12030,1,0:0,,6.00,5.00,3.75,3.60,1.60,1.70
2.60,2.60,3.10,3.10,2.60,2.60,国米,切沃,意甲,12030,0,0:2,,2.60,2.70,3.10,3.10,2.80,2.70
5.40,5.40,3.70,3.70,1.55,1.55,卡利亚,那不勒,意甲,12030,3,6:3,,7.00,7.00,3.75,3.75,1.53,1.53
2.70,2.70,3.20,3.20,2.40,2.40,富勒姆,维拉,英超,12031,3,1:0,,2.80,2.80,3.10,3.10,2.62,2.25
7.30,7.30,4.50,4.50,1.35,1.35,斯托克,切尔西,英超,12031,3,1:0,,8.00,7.00,4.50,4.40,1.40,1.33
2.00,2.10,3.30,3.20,3.30,3.20,利物浦,桑德兰,英超,12031,3,1:0,,1.95,2.00,3.20,3.00,4.20,3.50
3.00,3.00,3.20,3.20,2.20,2.20,布莱克,狼队,英超,12031,0,0:2,,3.00,2.75,3.20,3.30,2.40,2.20
2.50,2.50,3.20,3.20,2.60,2.60,热刺,埃弗顿,英超,12031,3,1:0,,2.62,2.37,3.10,3.10,2.80,2.62
2.70,2.70,3.20,3.20,2.40,2.40,赫塔,科隆,德甲,12031,3,1:0,,3.00,3.10,3.25,3.40,2.37,2.25
5.40,5.40,3.70,3.70,1.55,1.55,弗赖堡,门兴,德甲,12031,1,0:0,,6.50,7.00,4.20,4.33,1.50,1.44
10.00,11.00,5.00,5.30,1.25,1.22,霍芬海,拜仁,德甲,12031,3,7:1,,12.00,12.00,6.00,5.50,1.22,1.25
3.60,3.60,3.30,3.30,1.95,1.95,纽伦堡,美因茨,德甲,12031,3,2:1,,4.00,4.00,3.30,3.40,1.95,1.91
2.40,2.40,3.20,3.20,2.70,2.70,勒沃,沃尔夫,德甲,12031,3,3:2,,2.37,2.40,3.40,3.30,2.87,2.87
1.43,1.40,4.00,4.10,7.00,7.00,多特,奥格斯,德甲,12031,1,0:0,,1.40,1.40,4.50,4.50,7.50,8.00
1.47,1.50,3.90,3.80,5.70,5.70,皇马,贝蒂斯,西甲,12031,0,2:3,,1.44,1.40,4.33,4.75,7.00,7.00
5.30,5.40,3.70,3.70,1.57,1.55,莱万特,马拉加,西甲,12031,3,1:0,,6.50,6.00,4.20,3.75,1.50,1.57
2.10,2.10,3.20,3.20,3.20,3.20,塞维利,希洪,西甲,12031,3,1:0,,2.25,2.15,3.20,3.25,3.20,3.40
10.00,12.00,5.00,5.50,1.25,1.20,西布罗,曼联,英超,12032,3,2:0,,9.00,9.00,5.00,4.80,1.33,1.25
1.60,1.50,3.60,3.90,5.00,5.50,曼城,斯旺西,英超,12032,3,1:0,,1.80,1.50,3.30,3.75,4.80,5.50
3.80,3.80,3.40,3.40,1.85,1.85,维冈,诺维奇,英超,12032,1,1:1,,4.00,3.50,3.50,3.40,1.91,1.85
3.30,3.30,3.30,3.30,2.00,2.00,汉诺威,不来梅,德甲,12032,3,3:0,,4.00,3.80,3.40,3.50,1.91,1.95
4.00,4.30,3.40,3.40,1.80,1.75,汉堡,沙尔克,德甲,12032,3,3:1,,4.50,5.00,3.50,3.60,1.80,1.70
2.30,2.60,3.20,3.10,2.80,2.60,锡耶纳,切塞纳,意甲,12032,0,0:2,,2.25,2.90,3.10,3.10,3.40,2.50
12.00,12.00,5.50,5.50,1.20,1.20,莱切,AC米兰,意甲,12032,3,2:0,,15.00,13.00,6.00,5.80,1.20,1.22
3.40,3.40,3.00,3.00,2.10,2.10,帕尔马,亚特兰,意甲,12032,1,1:1,,3.75,3.75,3.10,3.10,2.10,2.10
3.20,3.30,3.00,3.10,2.20,2.10,佛罗伦,卡塔尼,意甲,12032,3,1:0,,4.00,3.40,3.10,3.10,2.05,2.25
1.85,1.80,3.40,3.40,3.80,4.00,尤文,热那亚,意甲,12032,1,0:0,,1.83,1.80,3.40,3.40,4.50,4.60
4.60,5.00,3.50,3.60,1.65,1.60,博洛尼,拉齐奥,意甲,12032,0,1:3,,6.00,5.00,3.60,3.40,1.61,1.75
5.70,6.50,3.80,3.90,1.50,1.45,马洛卡,巴伦西,西甲,12032,1,2:2,,5.50,6.60,4.00,4.00,1.57,1.50
1.20,1.28,5.50,5.00,12.00,9.00,巴萨,桑坦德,西甲,12032,0,0:2,,1.17,1.25,7.00,5.50,17.00,12.00
2.65,2.65,3.20,3.20,2.45,2.45,毕尔巴,奥萨苏,西甲,12032,3,2:1,,2.40,2.62,3.30,3.20,2.87,2.65
4.00,4.00,3.40,3.40,1.80,1.80,埃弗顿,利物浦,英超,12033,3,3:0,,5.00,4.50,3.50,3.20,1.73,1.70
2.60,2.60,3.20,3.20,2.50,2.50,斯图加,霍芬海,德甲,12034,0,1:2,,2.70,3.00,3.40,3.40,2.50,2.30
4.30,4.30,3.40,3.40,1.75,1.75,斯旺西,富勒姆,英超,12035,0,0:3,,4.50,4.20,3.40,3.20,1.83,1.75
2.55,2.55,3.20,3.20,2.55,2.55,西布罗,维冈,英超,12035,1,1:1,,2.50,2.30,3.20,3.20,2.90,2.70
3.30,3.30,3.30,3.30,2.00,2.00,沃尔夫,纽伦堡,德甲,12035,0,1:3,,3.75,3.75,3.30,3.50,2.00,1.95
3.30,3.30,3.30,3.30,2.00,2.00,门兴,勒沃,德甲,12035,0,1:2,,3.50,3.50,3.30,3.30,2.10,2.10
8.50,6.50,4.80,3.90,1.30,1.45,不来梅,多特,德甲,12035,3,1:0,,10.00,8.00,5.50,4.50,1.28,1.40
2.50,2.50,3.10,3.10,2.70,2.70,美因茨,奥格斯,德甲,12035,3,2:1,,2.50,2.50,3.20,3.30,2.80,2.75
4.30,4.30,3.40,3.40,1.75,1.75,弗赖堡,汉堡,德甲,12035,0,1:3,,4.20,5.00,3.50,3.75,1.83,1.67
1.37,1.45,4.30,3.90,7.20,6.50,拜仁,赫塔,德甲,12035,0,0:6,,1.36,1.40,4.50,4.50,9.00,8.00
1.70,1.70,3.50,3.50,4.40,4.40,AC米兰,帕尔马,意甲,12035,0,0:2,,1.70,1.73,3.60,3.50,5.00,5.00
2.00,2.00,3.20,3.20,3.40,3.40,尤文,佛罗伦,意甲,12035,0,0:5,,2.00,2.05,3.30,3.25,3.80,3.75
3.70,3.70,3.30,3.30,1.90,1.90,社会,赫塔费,西甲,12035,3,1:0,,4.20,3.75,3.30,3.30,1.91,2.00
2.60,2.60,3.20,3.20,2.50,2.50,奥萨苏,萨拉戈,西甲,12035,1,1:1,,2.75,2.87,3.20,3.20,2.60,2.45
1.40,1.40,4.10,4.10,7.00,7.00,巴萨,塞维利,西甲,12035,0,0:2,,1.30,1.36,5.50,4.75,8.50,8.00
4.30,4.40,3.40,3.50,1.75,1.70,诺维奇,纽卡斯,英超,12036,3,1:0,,5.00,4.20,3.80,3.50,1.67,1.67
2.10,2.25,3.30,3.30,3.10,2.85,沙尔克,凯泽,德甲,12036,0,1:4,,2.05,2.10,3.40,3.50,3.60,3.30
5.00,4.60,3.60,3.50,1.60,1.65,科隆,汉诺威,德甲,12036,3,4:1,,5.50,6.00,3.75,3.75,1.61,1.57
3.50,3.50,2.70,2.70,2.20,2.20,切沃,博洛尼,意甲,12036,1,2:2,,4.00,3.60,2.80,3.00,2.20,2.20
2.70,2.70,3.20,3.20,2.40,2.40,拉齐奥,卡塔尼,意甲,12036,3,1:0,,3.10,3.00,3.10,3.20,2.40,2.37
5.40,5.40,3.70,3.70,1.55,1.55,亚特兰,国米,意甲,12036,1,0:0,,5.50,6.00,3.75,3.75,1.61,1.57
2.60,2.60,3.10,3.10,2.60,2.60,那不勒,乌迪内,意甲,12036,1,2:2,,2.75,2.65,3.10,3.10,2.62,2.70
5.00,5.40,3.60,3.70,1.60,1.55,诺瓦拉,锡耶纳,意甲,12036,0,0:2,,6.00,6.00,3.60,3.50,1.61,1.61
3.70,3.70,3.30,3.30,1.90,1.90,巴勒莫,莱切,意甲,12036,1,1:1,,4.00,3.50,3.30,3.25,1.95,2.10
2.30,2.30,3.20,3.20,2.80,2.80,马竞技,马洛卡,西甲,12036,3,2:1,,2.40,2.40,3.10,3.20,3.10,3.00
2.80,2.80,3.20,3.20,2.30,2.30,巴伦西,毕尔巴,西甲,12036,0,0:3,,3.40,3.20,3.20,3.25,2.20,2.25
14.00,14.00,6.20,6.20,1.15,1.15,马拉加,皇马,西甲,12036,1,1:1,,15.00,15.00,7.00,6.50,1.17,1.18
3.30,4.30,3.30,3.40,2.00,1.75,博尔顿,维拉,英超,12037,0,1:2,,3.60,4.33,3.50,3.20,2.00,1.73
2.70,2.70,3.20,3.20,2.40,2.40,桑德兰,布莱克,英超,12037,3,2:0,,2.90,2.50,3.30,3.10,2.40,2.50
6.50,6.50,3.90,3.90,1.45,1.45,斯托克,热刺,英超,12037,1,1:1,,7.50,7.00,4.20,3.75,1.44,1.40
3.80,4.00,3.40,3.40,1.85,1.80,切尔西,曼城,英超,12037,3,2:1,,4.20,4.00,3.60,3.10,1.83,1.80
2.20,2.20,3.20,3.20,3.00,3.00,阿森纳,埃弗顿,英超,12037,0,0:1,,2.10,2.30,3.40,3.10,3.40,2.75
1.90,1.80,3.30,3.40,3.70,4.00,利物浦,巡游者,英超,12037,3,3:2,,1.83,1.73,3.50,3.20,4.33,4.33
25.00,25.00,10.00,10.00,1.05,1.05,格拉纳,巴萨,西甲,12037,3,5:3,,34.00,34.00,13.00,11.00,1.05,1.04
4.30,3.70,3.40,3.30,1.75,1.90,毕尔巴,马竞技,西甲,12037,3,2:1,,5.00,3.50,3.75,3.40,1.67,1.83
9.00,8.50,5.00,4.80,1.27,1.30,萨拉戈,巴伦西,西甲,12037,0,1:2,,12.00,8.00,5.50,4.50,1.25,1.28
1.37,1.40,4.30,4.10,7.20,7.00,皇马,比利亚,西甲,12037,1,1:1,,1.36,1.36,4.75,4.00,8.00,7.00
3.30,3.30,3.30,3.30,2.00,2.00,汉堡,沃尔夫,德甲,12038,3,2:1,,3.25,3.50,3.60,3.40,2.10,2.05
8.50,8.50,4.80,4.80,1.30,1.30,维拉,阿森纳,英超,12039,3,3:0,,11.00,6.50,4.50,4.00,1.33,1.40
2.80,2.80,3.20,3.20,2.30,2.30,布莱克,博尔顿,英超,12039,3,2:1,,2.75,2.75,3.20,3.20,2.60,2.25
7.30,7.00,4.50,4.10,1.35,1.40,维冈,利物浦,英超,12039,0,1:2,,11.00,9.00,5.00,4.80,1.30,1.25
4.00,4.00,3.40,3.40,1.80,1.80,狼队,诺维奇,英超,12039,3,2:1,,4.50,3.80,3.40,3.50,1.83,1.75
3.10,3.30,3.30,3.30,2.10,2.00,巡游者,桑德兰,英超,12039,3,3:1,,3.60,4.20,3.20,3.25,2.10,1.75
3.00,3.00,3.20,3.20,2.20,2.20,埃弗顿,斯旺西,英超,12039,0,0:2,,3.50,3.00,3.20,3.00,2.15,2.20
1.65,1.60,3.50,3.60,4.60,5.00,曼城,斯托克,英超,12039,1,1:1,,1.67,1.57,3.40,3.50,6.00,5.00
4.30,4.60,3.40,3.50,1.75,1.65,霍芬海,门兴,德甲,12039,0,1:2,,4.33,5.50,3.30,3.60,1.91,1.65
12.00,13.00,5.50,5.80,1.20,1.18,汉诺威,拜仁,德甲,12039,3,2:1,,15.00,17.00,7.00,6.50,1.17,1.17
4.40,4.40,3.45,3.45,1.72,1.72,赫塔,美因茨,德甲,12039,0,1:3,,5.50,5.00,3.80,3.60,1.61,1.70
3.30,3.30,3.30,3.30,2.00,2.00,凯泽,弗赖堡,德甲,12039,3,2:0,,3.75,3.80,3.40,3.30,2.00,2.00
4.00,4.40,3.40,3.50,1.80,1.70,奥格斯,不来梅,德甲,12039,1,1:1,,4.00,5.25,3.30,3.60,1.95,1.67
3.30,3.30,3.30,3.30,2.00,2.00,勒沃,沙尔克,德甲,12039,3,2:0,,4.00,3.60,3.75,3.50,1.83,2.00
4.40,4.40,3.50,3.50,1.70,1.70,罗马,AC米兰,意甲,12039,3,2:1,,6.00,5.50,3.60,3.50,1.61,1.67
3.70,4.00,3.30,3.40,1.90,1.80,纽伦堡,斯图加,德甲,12040,3,1:0,,3.75,4.50,3.60,3.50,1.91,1.80
1.40,1.40,4.10,4.10,7.00,7.00,多特,科隆,德甲,12040,0,1:6,,1.40,1.40,4.50,4.50,7.50,8.00
1.90,1.90,3.30,3.30,3.70,3.70,帕尔马,切塞纳,意甲,12040,1,2:2,,2.00,2.05,3.20,3.20,4.00,3.75
3.40,3.40,2.80,2.80,2.20,2.20,佛罗伦,热那亚,意甲,12040,1,2:2,,3.25,3.30,2.90,3.15,2.40,2.25
4.60,4.40,3.50,3.50,1.65,1.70,国米,尤文,意甲,12040,3,2:0,,5.50,4.50,4.00,3.50,1.57,1.80
4.30,4.30,3.40,3.40,1.75,1.75,卡利亚,拉齐奥,意甲,12040,3,1:0,,4.75,4.33,3.30,3.40,1.80,1.85
5.20,5.20,3.50,3.50,1.60,1.60,卡塔尼,那不勒,意甲,12040,1,2:2,,7.00,6.00,4.00,3.75,1.50,1.57
3.80,3.80,2.40,2.40,2.30,2.30,锡耶纳,切沃,意甲,12040,1,1:1,,3.75,3.50,2.50,2.80,2.40,2.37
3.10,3.10,3.20,3.20,2.15,2.15,莱切,诺瓦拉,意甲,12040,1,0:0,,3.20,3.10,3.10,3.20,2.30,2.30
2.80,2.80,3.20,3.20,2.30,2.30,马拉加,西班人,西甲,12040,0,1:2,,3.00,3.10,3.20,3.25,2.40,2.30
3.00,3.00,3.20,3.20,2.20,2.20,比利亚,巴列卡,西甲,12040,0,0:2,,3.40,3.30,3.50,3.25,2.05,2.20
3.60,3.60,3.30,3.30,1.95,1.95,奥萨苏,莱万特,西甲,12040,0,0:2,,3.50,3.60,3.30,3.30,2.10,2.05
7.00,7.00,4.10,4.10,1.40,1.40,希洪,毕尔巴,西甲,12040,1,1:1,,9.00,8.50,4.50,4.20,1.36,1.40
5.00,4.40,3.60,3.50,1.60,1.70,桑坦德,贝蒂斯,西甲,12040,1,1:1,,6.00,4.75,4.00,3.50,1.53,1.75
7.80,7.30,4.60,4.50,1.33,1.35,斯图加,多特,德甲,12041,1,4:4,,9.00,11.00,5.00,5.00,1.33,1.30
1.87,1.80,3.30,3.40,3.80,4.00,切尔西,维拉,英超,12042,0,2:4,,1.83,1.75,3.40,3.25,4.50,4.20
4.30,4.30,3.40,3.40,1.75,1.75,西布罗,埃弗顿,英超,12042,3,2:0,,4.80,4.20,3.40,3.30,1.80,1.73
4.40,4.30,3.50,3.40,1.70,1.75,诺维奇,富勒姆,英超,12042,3,2:1,,5.50,4.20,3.30,3.60,1.73,1.65
11.00,11.00,5.30,5.30,1.22,1.22,桑德兰,曼城,英超,12042,1,3:3,,15.00,11.00,5.00,5.50,1.25,1.18
1.60,1.60,3.60,3.60,5.00,5.00,阿森纳,巡游者,英超,12042,3,2:1,,1.57,1.53,3.75,3.75,6.50,5.00
2.70,2.70,3.20,3.20,2.40,2.40,斯托克,维冈,英超,12042,3,2:0,,3.00,2.60,3.20,3.00,2.40,2.50
2.75,2.75,3.30,3.30,2.30,2.30,博尔顿,狼队,英超,12042,0,2:3,,3.10,2.62,3.10,3.30,2.40,2.30
2.50,2.50,3.35,3.35,2.50,2.50,汉堡,凯泽,德甲,12042,0,0:1,,2.62,2.80,3.30,3.30,2.62,2.45
1.43,1.37,4.00,4.30,7.00,7.20,拜仁,纽伦堡,德甲,12042,0,0:1,,1.44,1.33,4.20,5.00,7.50,9.00
4.40,4.60,3.50,3.50,1.70,1.65,弗赖堡,勒沃,德甲,12042,0,0:2,,5.00,5.00,3.75,3.75,1.67,1.67
2.75,2.75,3.30,3.30,2.30,2.30,沃尔夫,赫塔,德甲,12042,0,1:4,,3.00,2.87,3.10,3.40,2.50,2.35
3.30,3.30,3.30,3.30,2.00,2.00,美因茨,不来梅,德甲,12042,0,0:3,,3.60,3.50,3.50,3.40,2.00,2.05
3.30,3.30,3.30,3.30,2.00,2.00,科隆,奥格斯,德甲,12042,3,2:1,,3.75,3.60,3.50,3.50,1.95,2.00
2.10,1.95,3.10,3.30,3.30,3.60,AC米兰,卡塔尼,意甲,12042,1,1:1,,2.10,1.91,3.10,3.25,3.75,4.33
2.40,2.55,3.20,3.20,2.70,2.55,利物浦,纽卡斯,英超,12043,3,2:0,,2.25,2.15,3.40,3.10,3.10,3.00
7.00,7.00,4.10,4.10,1.40,1.40,斯旺西,热刺,英超,12043,3,3:1,,9.00,7.50,3.80,4.20,1.44,1.33
2.60,2.70,3.20,3.20,2.50,2.40,门兴,汉诺威,德甲,12043,3,2:1,,2.62,2.75,3.25,3.30,2.62,2.50
2.50,2.40,3.20,3.20,2.60,2.70,沙尔克,霍芬海,德甲,12043,1,1:1,,2.30,2.35,3.60,3.30,2.80,3.00
4.30,4.20,3.40,3.20,1.75,1.80,切沃,佛罗伦,意甲,12043,0,1:2,,5.50,4.75,3.40,3.20,1.70,1.85
2.65,2.65,3.00,3.00,2.65,2.65,乌迪内,锡耶纳,意甲,12043,3,1:0,,2.70,2.80,3.10,2.87,2.70,2.62
5.40,5.20,3.70,3.50,1.55,1.60,热那亚,国米,意甲,12043,3,5:4,,6.00,5.80,3.75,3.75,1.57,1.60
4.00,4.00,3.40,3.30,1.80,1.85,那不勒,尤文,意甲,12043,3,3:0,,4.75,4.33,3.60,3.40,1.73,1.85
5.40,5.40,3.70,3.70,1.55,1.55,切塞纳,莱切,意甲,12043,1,0:0,,6.00,6.50,3.80,3.60,1.57,1.57
3.80,3.80,2.40,2.40,2.30,2.30,巴勒莫,博洛尼,意甲,12043,0,1:3,,3.75,3.60,2.50,2.70,2.50,2.30
3.60,3.60,2.60,2.60,2.20,2.20,亚特兰,卡利亚,意甲,12043,3,2:0,,4.20,3.80,2.62,2.80,2.10,2.15
5.00,5.40,3.60,3.70,1.60,1.55,莱万特,巴伦西,西甲,12043,1,1:1,,5.50,6.00,4.00,3.75,1.57,1.57
3.30,3.30,3.30,3.30,2.00,2.00,西班人,比利亚,西甲,12043,1,0:0,,3.75,3.75,3.50,3.30,1.95,2.00
3.30,3.30,3.30,3.30,2.00,2.00,巴列卡,社会,西甲,12043,3,4:0,,3.40,3.50,3.40,3.30,2.10,2.10
2.70,2.70,3.20,3.20,2.40,2.40,纽卡斯,斯旺西,英超,12045,0,0:2,,3.00,2.87,3.25,3.00,2.37,2.30
2.70,2.70,3.20,3.20,2.40,2.40,富勒姆,博尔顿,英超,12046,0,0:3,,2.87,2.40,3.40,3.10,2.37,2.62
11.00,11.00,5.30,5.30,1.22,1.22,维冈,切尔西,英超,12046,3,2:1,,10.00,10.00,4.80,5.00,1.33,1.22
